day,city,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,weather_code,pressure_msl,surface_pressure,cloud_cover,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_direction_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,is_day,sunshine_duration,latitude,longitude
2004-01-28,Ho Chi Minh,2004-01-28 11:30:00+00:00,27.401085,63.36464,19.421919,30.078249,0.0,0.0,1.5416666,1009.24585,1008.5578,50.46667,0.17383462,1.4412208,7.460096,205.80263,32.038586,0.111375004,0.45833334,1241.0505,10.790861129760742,106.6313018798828
2004-01-29,Ho Chi Minh,2004-01-29 11:30:00+00:00,27.882334,62.07432,19.503168,30.522476,0.0,0.0,0.33333334,1009.51666,1008.8295,18.5875,0.20794277,1.5459156,8.576919,108.94309,33.15108,0.111250006,0.45833334,1558.2949,10.790861129760742,106.6313018798828
2004-01-30,Ho Chi Minh,2004-01-30 11:30:00+00:00,27.5115,62.667328,19.365667,29.797653,0.0,0.0,0.5833333,1010.2708,1009.5823,23.612501,0.20571066,1.4898969,10.087521,126.06207,32.563583,0.111125,0.45833334,1558.7238,10.790861129760742,106.6313018798828
2004-01-31,Ho Chi Minh,2004-01-31 11:30:00+00:00,26.938583,62.318817,18.86775,28.934752,0.0,0.0,0.9166667,1009.7209,1009.0313,31.770834,0.20423384,1.4273592,10.441546,127.45768,31.771917,0.111,0.45833334,1595.734,10.790861129760742,106.6313018798828
2004-02-01,Ho Chi Minh,2004-02-01 11:30:00+00:00,27.374,63.85877,19.40525,29.95938,0.0,0.0,0.16666667,1009.3667,1008.6784,13.5,0.21411997,1.4500031,9.108427,133.9918,32.653168,0.111,0.45833334,1600.6156,10.790861129760742,106.6313018798828
2004-02-02,Ho Chi Minh,2004-02-02 11:30:00+00:00,27.449,71.45123,21.090668,30.830004,0.0,0.0,0.75,1009.50415,1008.816,25.25,0.21100993,1.227542,9.4787855,146.53645,32.649,0.11091667,0.45833334,1621.0436,10.790861129760742,106.6313018798828
2004-02-03,Ho Chi Minh,2004-02-03 11:30:00+00:00,27.188583,72.45068,21.338585,30.775766,0.004166667,0.004166667,3.2916667,1009.8416,1009.15265,43.162502,0.14751175,1.1089019,7.179313,141.28017,31.740667,0.113416664,0.45833334,1515.02,10.790861129760742,106.6313018798828
2004-02-04,Ho Chi Minh,2004-02-04 11:30:00+00:00,27.553167,69.92469,20.94275,30.422518,0.0,0.0,0.875,1010.18335,1009.4949,28.987501,0.2222517,1.2764522,12.601409,130.73935,32.53025,0.11404166,0.45833334,1507.2501,10.790861129760742,106.6313018798828
2004-02-05,Ho Chi Minh,2004-02-05 11:30:00+00:00,27.201082,67.43626,20.084417,29.928978,0.0,0.0,0.75,1011.57916,1010.889,24.525002,0.22431666,1.3367915,10.4993725,126.98203,31.788584,0.11308333,0.45833334,1624.0089,10.790861129760742,106.6313018798828
2004-02-06,Ho Chi Minh,2004-02-06 11:30:00+00:00,27.449,67.75338,20.513584,30.927803,0.0,0.0,1.2083334,1013.5334,1012.84247,35.2,0.18708478,1.3025594,6.0952353,131.26395,32.36775,0.113916665,0.45833334,1568.4266,10.790861129760742,106.6313018798828
2004-02-07,Ho Chi Minh,2004-02-07 11:30:00+00:00,27.324,68.36782,20.56775,30.799196,0.004166667,0.004166667,2.5833333,1014.0959,1013.40424,20.9125,0.19321997,1.2701782,6.4210324,118.79477,32.782333,0.114583336,0.45833334,1610.565,10.790861129760742,106.6313018798828
2004-02-08,Ho Chi Minh,2004-02-08 11:30:00+00:00,27.084417,69.205986,20.484419,30.500237,0.0,0.0,0.9166667,1013.72504,1013.03314,34.6875,0.18015803,1.224839,6.1455026,214.75066,32.3865,0.11508334,0.45833334,1606.6362,10.790861129760742,106.6313018798828
2004-02-09,Ho Chi Minh,2004-02-09 11:30:00+00:00,26.499,70.44141,20.50525,30.027529,0.004166667,0.004166667,3.5416667,1013.8125,1013.1192,47.6375,0.15453891,1.0782698,4.7321434,207.07872,31.715668,0.11754167,0.45833334,1607.5278,10.790861129760742,106.6313018798828
2004-02-10,Ho Chi Minh,2004-02-10 11:30:00+00:00,26.586502,67.99491,19.590668,29.531279,0.0,0.0,0.9583333,1014.04584,1013.3526,34.966667,0.174565,1.2581103,6.167223,234.62933,31.690666,0.11570833,0.45833334,1562.6207,10.790861129760742,106.6313018798828
2004-02-11,Ho Chi Minh,2004-02-11 11:30:00+00:00,26.340668,67.81124,19.265669,29.1976,0.0,0.0,0.75,1013.9167,1013.2229,23.775002,0.1909753,1.2599977,6.5684752,218.76886,32.128166,0.113416664,0.5,1617.7838,10.790861129760742,106.6313018798828
2004-02-12,Ho Chi Minh,2004-02-12 11:30:00+00:00,26.807335,60.898956,18.132334,28.884386,0.0,0.0,0.5833333,1013.18335,1012.49115,24.425001,0.21020406,1.4984869,8.425359,215.93669,32.05525,0.112375,0.5,1642.2413,10.790861129760742,106.6313018798828
2004-02-13,Ho Chi Minh,2004-02-13 11:30:00+00:00,26.330252,58.152264,16.71775,28.264984,0.0,0.0,1.0,1012.4792,1011.7864,29.85,0.21760894,1.5911051,6.115406,194.03792,32.38442,0.112125,0.5,1634.841,10.790861129760742,106.6313018798828
2004-02-14,Ho Chi Minh,2004-02-14 11:30:00+00:00,25.31775,60.89806,16.478167,27.031326,0.0,0.0,0.29166666,1011.45416,1010.7597,14.012501,0.21648371,1.4133683,7.024172,183.38042,31.8115,0.1115,0.5,1648.0277,10.790861129760742,106.6313018798828
2004-02-15,Ho Chi Minh,2004-02-15 11:30:00+00:00,25.430252,61.34853,16.724,27.185846,0.0,0.0,0.083333336,1012.05,1011.3554,9.85,0.21973151,1.4117955,7.437121,165.24399,31.86775,0.11120834,0.5,1644.6637,10.790861129760742,106.6313018798828
2004-02-16,Ho Chi Minh,2004-02-16 11:30:00+00:00,26.124,57.891705,16.528168,27.593718,0.0,0.0,0.20833333,1011.69165,1010.99884,6.7375007,0.23657443,1.5749029,8.988511,131.73286,32.153168,0.111041665,0.5,1653.84,10.790861129760742,106.6313018798828
2004-02-17,Ho Chi Minh,2004-02-17 11:30:00+00:00,26.582335,59.98143,17.457335,28.373617,0.0,0.0,1.2083334,1010.26666,1009.5759,36.7625,0.21890382,1.5443808,9.04795,119.60789,32.076084,0.111,0.5,1616.9401,10.790861129760742,106.6313018798828
2004-02-18,Ho Chi Minh,2004-02-18 11:30:00+00:00,26.705252,62.869946,18.401083,28.562632,0.0,0.0,0.875,1009.9709,1009.2806,30.9125,0.2125311,1.4522542,10.6154175,129.88535,32.08025,0.111,0.5,1583.326,10.790861129760742,106.6313018798828
2004-02-19,Ho Chi Minh,2004-02-19 11:30:00+00:00,26.244835,65.90284,18.830252,28.293055,0.0,0.0,1.0,1011.46246,1010.7702,36.0125,0.19466709,1.2996011,10.1302185,119.51535,31.521917,0.111,0.5,1625.8158,10.790861129760742,106.6313018798828
2004-02-20,Ho Chi Minh,2004-02-20 11:30:00+00:00,26.224,66.17607,18.851084,28.292013,0.0,0.0,0.8333333,1012.1125,1011.4197,28.150002,0.21151356,1.3010567,10.614692,119.505066,31.707335,0.111,0.5,1656.8741,10.790861129760742,106.6313018798828
2004-02-21,Ho Chi Minh,2004-02-21 11:30:00+00:00,26.30525,67.72705,19.2115,28.706985,0.0,0.0,0.6666667,1011.5959,1010.9035,20.5625,0.21226089,1.2629509,9.984007,130.1517,31.949,0.11070833,0.5,1653.1879,10.790861129760742,106.6313018798828
2004-02-22,Ho Chi Minh,2004-02-22 11:30:00+00:00,26.338585,68.57473,19.534418,28.889786,0.0,0.0,0.7083333,1010.9709,1010.2791,26.087502,0.20974576,1.2200388,9.937205,131.12221,32.124,0.110625,0.5,1653.8197,10.790861129760742,106.6313018798828
2004-02-23,Ho Chi Minh,2004-02-23 11:30:00+00:00,26.763582,66.70808,19.361502,29.436594,0.0,0.0,0.41666666,1011.46246,1010.7714,14.1125,0.22831146,1.33627,9.395471,127.65375,32.751083,0.1105,0.5,1649.9741,10.790861129760742,106.6313018798828
2004-02-24,Ho Chi Minh,2004-02-24 11:30:00+00:00,26.913584,70.9577,20.4615,30.132706,0.0,0.0,0.8333333,1011.6375,1010.9466,28.75,0.19423027,1.1978046,8.345744,152.19582,32.624,0.11054167,0.5,1676.3442,10.790861129760742,106.6313018798828
2004-02-25,Ho Chi Minh,2004-02-25 11:30:00+00:00,26.521917,73.09995,20.888584,29.576303,0.0,0.0,1.2916666,1011.54584,1010.8542,43.520832,0.17742324,1.041296,9.417031,147.8687,31.696917,0.111708336,0.5,1611.4697,10.790861129760742,106.6313018798828
2004-02-26,Ho Chi Minh,2004-02-26 11:30:00+00:00,27.276085,68.34646,20.590668,30.5037,0.0,0.0,1.2083334,1011.05,1010.3604,44.6875,0.20986581,1.2474393,8.610431,128.95137,33.003166,0.11266667,0.5,1660.6373,10.790861129760742,106.6313018798828
2004-02-27,Ho Chi Minh,2004-02-27 11:30:00+00:00,27.184418,69.04964,20.74275,30.49144,0.020833334,0.020833334,5.25,1010.6458,1009.9563,40.6375,0.20703484,1.2091275,8.6236315,109.150055,32.965668,0.11554167,0.5,1679.5414,10.790861129760742,106.6313018798828
2004-02-28,Ho Chi Minh,2004-02-28 11:30:00+00:00,27.651085,65.19816,19.884417,30.460146,0.0,0.0,0.125,1010.7375,1010.0489,9.7625,0.24276417,1.4560765,9.976781,130.16429,33.069836,0.113875,0.5,1680.1825,10.790861129760742,106.6313018798828
2004-02-29,Ho Chi Minh,2004-02-29 11:30:00+00:00,27.859419,71.039185,21.4365,31.272451,0.0,0.0,0.875,1009.97504,1009.2874,31.449999,0.22753872,1.2601094,10.705936,141.16176,33.02608,0.11220834,0.5,1683.951,10.790861129760742,106.6313018798828
2004-03-01,Ho Chi Minh,2004-03-01 11:30:00+00:00,27.951082,71.29505,21.611502,31.861547,0.0,0.0,0.875,1008.82916,1008.1426,30.516668,0.21208179,1.2484239,7.87375,155.18756,33.29275,0.11158333,0.5,1657.8534,10.790861129760742,106.6313018798828
2004-03-02,Ho Chi Minh,2004-03-02 11:30:00+00:00,28.903168,71.21253,22.678167,33.61911,0.016666668,0.016666668,4.7916665,1007.52496,1006.8415,23.175001,0.20805319,1.2922478,6.4874096,191.45984,34.757336,0.11179167,0.5,1663.0449,10.790861129760742,106.6313018798828
2004-03-03,Ho Chi Minh,2004-03-03 11:30:00+00:00,29.074,68.34632,22.19275,32.93622,0.033333335,0.033333335,13.208333,1008.95,1008.26587,28.0,0.22257857,1.4140161,10.019113,144.84149,34.749,0.11379167,0.5,1680.8168,10.790861129760742,106.6313018798828
2004-03-04,Ho Chi Minh,2004-03-04 11:30:00+00:00,28.007334,73.1589,22.419836,32.55022,0.1875,0.1875,30.5,1009.94165,1009.25446,43.787502,0.18271683,1.1140822,6.025242,107.373566,33.565666,0.12895833,0.5,1687.7196,10.790861129760742,106.6313018798828
2004-03-05,Ho Chi Minh,2004-03-05 11:30:00+00:00,28.065666,68.48695,21.394835,31.566889,0.0,0.0,1.0,1010.1792,1009.49194,32.45,0.21607167,1.300999,9.827455,116.17142,32.765667,0.13375,0.5,1659.0713,10.790861129760742,106.6313018798828
2004-03-06,Ho Chi Minh,2004-03-06 11:30:00+00:00,27.803167,65.31166,20.259417,30.724174,0.016666668,0.016666668,4.7083335,1011.03754,1010.34906,22.824999,0.2128446,1.4318209,9.016761,77.47472,32.49275,0.12616666,0.5,1693.2391,10.790861129760742,106.6313018798828
2004-03-07,Ho Chi Minh,2004-03-07 11:30:00+00:00,28.282333,54.781387,17.901085,30.888855,0.0,0.0,0.16666667,1012.6584,1011.9699,14.037499,0.24489091,1.841796,5.8794885,104.482086,34.146915,0.119333334,0.5,1694.7994,10.790861129760742,106.6313018798828
2004-03-08,Ho Chi Minh,2004-03-08 11:30:00+00:00,28.642752,48.45917,16.332335,29.390968,0.0,0.0,0.7916667,1013.0833,1012.39545,26.237501,0.23018706,2.1456249,10.887379,42.306355,32.567753,0.11645833,0.5,1453.9098,10.790861129760742,106.6313018798828
2004-03-09,Ho Chi Minh,2004-03-09 11:30:00+00:00,28.171919,58.430836,18.776085,30.800886,0.0,0.0,0.6666667,1011.575,1010.88715,24.487501,0.2423654,1.7101339,7.759796,111.28879,34.246918,0.114874996,0.5,1697.9198,10.790861129760742,106.6313018798828
2004-03-10,Ho Chi Minh,2004-03-10 11:30:00+00:00,28.142752,59.80908,19.128168,30.521078,0.0,0.0,0.375,1010.06665,1009.3797,15.05,0.24117748,1.6697112,10.119239,120.75745,34.20525,0.11375,0.5,1681.7584,10.790861129760742,106.6313018798828
2004-03-11,Ho Chi Minh,2004-03-11 11:30:00+00:00,27.803167,68.56871,20.909418,30.861214,0.0,0.0,0.5416667,1010.64996,1009.96185,19.3875,0.23512079,1.324461,11.369968,141.06886,33.46775,0.11316667,0.5,1701.0319,10.790861129760742,106.6313018798828
2004-03-12,Ho Chi Minh,2004-03-12 11:30:00+00:00,27.982332,70.293106,21.484419,31.360987,0.0,0.0,1.1666666,1011.0708,1010.3828,36.795834,0.18834883,1.2673404,9.651561,140.42537,32.72817,0.11329166,0.5,1702.5822,10.790861129760742,106.6313018798828
2004-03-13,Ho Chi Minh,2004-03-13 11:30:00+00:00,28.313583,68.96432,21.599,31.555826,0.0,0.0,0.33333334,1011.5083,1010.82074,19.012499,0.23651522,1.3307414,12.612454,134.2646,33.765667,0.113,0.5,1704.1273,10.790861129760742,106.6313018798828
2004-03-14,Ho Chi Minh,2004-03-14 11:30:00+00:00,28.390665,62.42722,19.828169,30.771194,0.0,0.0,0.45833334,1010.4792,1009.7924,19.8375,0.26589465,1.6409379,13.000352,120.11389,34.207333,0.11220834,0.5,1705.6656,10.790861129760742,106.6313018798828
2004-03-15,Ho Chi Minh,2004-03-15 11:30:00+00:00,28.103167,57.382565,18.013584,29.648544,0.0,0.0,0.7916667,1011.0417,1010.35394,24.237501,0.26878455,1.8048297,12.677803,122.31797,33.271915,0.1115,0.5,1639.2964,10.790861129760742,106.6313018798828
2004-03-16,Ho Chi Minh,2004-03-16 11:30:00+00:00,28.015669,65.67652,19.946917,30.70542,0.0,0.0,0.083333336,1010.3,1009.61255,5.9,0.2647228,1.5218295,11.608708,142.88026,33.6365,0.11116666,0.5416667,1708.7191,10.790861129760742,106.6313018798828
2004-03-17,Ho Chi Minh,2004-03-17 11:30:00+00:00,27.859419,69.54717,21.009417,31.312765,0.0,0.0,0.25,1010.4917,1009.8038,11.9375,0.24743469,1.3332597,9.860857,143.604,33.753166,0.111,0.5416667,1710.2323,10.790861129760742,106.6313018798828
2004-03-18,Ho Chi Minh,2004-03-18 11:30:00+00:00,28.2115,69.31626,21.553167,31.545984,0.0125,0.0125,2.75,1009.7166,1009.03,25.0625,0.2518177,1.32088,12.618907,138.84277,34.263584,0.11120834,0.5416667,1711.732,10.790861129760742,106.6313018798828
2004-03-19,Ho Chi Minh,2004-03-19 11:30:00+00:00,28.184418,67.11219,21.128168,31.263557,0.0,0.0,1.5833334,1008.4041,1007.71844,53.925,0.19781281,1.3625723,10.484289,129.89906,33.29067,0.112333335,0.5416667,1703.2125,10.790861129760742,106.6313018798828
2004-03-20,Ho Chi Minh,2004-03-20 11:30:00+00:00,28.009417,70.502754,21.663584,31.675009,0.0,0.0,1.25,1007.9917,1007.30585,44.170834,0.21388502,1.2416354,9.590684,147.63692,33.913586,0.11416667,0.5416667,1714.7103,10.790861129760742,106.6313018798828
2004-03-21,Ho Chi Minh,2004-03-21 11:30:00+00:00,27.838585,70.270195,21.649002,31.334032,0.008333334,0.008333334,3.8333333,1008.9875,1008.3006,58.350002,0.1820209,1.1933597,9.194995,141.87672,32.89275,0.116291665,0.5416667,1525.4117,10.790861129760742,106.6313018798828
2004-03-22,Ho Chi Minh,2004-03-22 11:30:00+00:00,27.60525,72.01681,21.865667,31.295263,0.020833334,0.020833334,7.4583335,1009.4167,1008.72894,43.600002,0.17547001,1.1069261,8.965816,144.48087,32.657333,0.121874996,0.5416667,1422.5,10.790861129760742,106.6313018798828
2004-03-23,Ho Chi Minh,2004-03-23 11:30:00+00:00,27.584417,72.60181,21.944834,31.248331,0.016666668,0.016666668,7.0833335,1009.4041,1008.7164,36.024998,0.17637533,1.0865947,8.722318,150.69987,32.194836,0.12325,0.5416667,1678.5988,10.790861129760742,106.6313018798828
2004-03-24,Ho Chi Minh,2004-03-24 11:30:00+00:00,28.580252,70.69059,22.294836,32.717445,0.0,0.0,1.5,1008.6167,1007.9317,48.675,0.17143774,1.2625843,7.1691375,170.52428,33.149,0.11929166,0.5416667,1535.288,10.790861129760742,106.6313018798828
2004-03-25,Ho Chi Minh,2004-03-25 11:30:00+00:00,29.0865,72.34645,23.211502,33.68263,0.0125,0.0125,5.625,1008.35834,1007.67474,50.729168,0.17975388,1.228732,7.7704415,176.85632,33.6865,0.11995833,0.5416667,1511.0214,10.790861129760742,106.6313018798828
2004-03-26,Ho Chi Minh,2004-03-26 11:30:00+00:00,29.449,71.57252,23.324,34.10952,0.004166667,0.004166667,3.0416667,1010.0125,1009.32855,31.137499,0.21796288,1.3043035,9.08998,165.47174,34.765667,0.12120833,0.5416667,1723.6635,10.790861129760742,106.6313018798828
2004-03-27,Ho Chi Minh,2004-03-27 11:30:00+00:00,29.163584,71.23493,22.96775,33.386894,0.020833334,0.020833334,6.8333335,1011.925,1011.2391,24.362501,0.2328391,1.2958443,11.03423,139.88072,34.390667,0.12125,0.5416667,1725.1476,10.790861129760742,106.6313018798828
2004-03-28,Ho Chi Minh,2004-03-28 11:30:00+00:00,28.740667,70.39743,22.478167,32.52148,0.0,0.0,0.7083333,1011.3208,1010.63434,27.324999,0.21408246,1.280476,11.114903,129.41258,33.55525,0.122083336,0.5416667,1726.6271,10.790861129760742,106.6313018798828
2004-03-29,Ho Chi Minh,2004-03-29 11:30:00+00:00,28.884417,66.879364,21.549002,32.22962,0.0,0.0,0.083333336,1011.3958,1010.70966,6.0625,0.26083294,1.4797807,12.148354,136.27705,34.315666,0.117249995,0.5416667,1728.1007,10.790861129760742,106.6313018798828
2004-03-30,Ho Chi Minh,2004-03-30 11:30:00+00:00,28.738585,67.72765,21.396917,32.34393,0.0,0.0,0.33333334,1011.7,1011.01324,14.8625,0.25739512,1.4677992,10.450019,132.55083,34.640667,0.115,0.5416667,1729.5675,10.790861129760742,106.6313018798828
2004-03-31,Ho Chi Minh,2004-03-31 11:30:00+00:00,28.709417,70.723045,22.101084,32.471252,0.020833334,0.020833334,2.4166667,1011.8125,1011.12555,10.849999,0.2534602,1.3378471,11.580371,137.75137,34.11983,0.11841667,0.5416667,1731.027,10.790861129760742,106.6313018798828
2004-04-01,Ho Chi Minh,2004-04-01 11:30:00+00:00,29.171919,70.37808,22.742752,33.30778,0.004166667,0.004166667,3.0833333,1011.6375,1010.95184,35.8375,0.21788144,1.3258442,10.086928,134.38326,34.115665,0.121625006,0.5416667,1678.4498,10.790861129760742,106.6313018798828
2004-04-02,Ho Chi Minh,2004-04-02 11:30:00+00:00,29.2615,67.69541,22.013586,32.768707,0.004166667,0.004166667,2.625,1011.4375,1010.75214,17.275,0.25711396,1.490508,12.756432,124.89089,34.538586,0.11916667,0.5416667,1733.9186,10.790861129760742,106.6313018798828
2004-04-03,Ho Chi Minh,2004-04-03 11:30:00+00:00,29.544832,59.679546,20.0865,32.22408,0.0,0.0,0.875,1012.0291,1011.34406,31.8125,0.26786026,1.8422875,11.442585,128.99017,34.844833,0.11558333,0.5416667,1709.0376,10.790861129760742,106.6313018798828
2004-04-04,Ho Chi Minh,2004-04-04 11:30:00+00:00,29.394835,61.640274,20.844835,32.698692,0.004166667,0.004166667,3.0833333,1011.8459,1011.1606,35.5875,0.24212861,1.6879239,9.307392,127.027916,35.45525,0.115624994,0.5416667,1736.7687,10.790861129760742,106.6313018798828
2004-04-05,Ho Chi Minh,2004-04-05 11:30:00+00:00,28.815666,64.47297,20.724,31.735556,0.0,0.0,1.2916666,1010.9917,1010.3056,44.783337,0.2334112,1.551732,11.1242285,139.6341,34.0365,0.114374995,0.5416667,1734.0547,10.790861129760742,106.6313018798828
2004-04-06,Ho Chi Minh,2004-04-06 11:30:00+00:00,29.190666,66.9783,21.957335,33.098927,0.016666668,0.016666668,5.1666665,1010.03754,1009.35297,37.2125,0.23988889,1.4634508,9.711193,140.6781,35.209415,0.115125,0.5416667,1739.5693,10.790861129760742,106.6313018798828
2004-04-07,Ho Chi Minh,2004-04-07 11:30:00+00:00,29.413584,68.17582,22.363585,33.641106,0.0125,0.0125,2.9583333,1010.44165,1009.7574,35.1875,0.22780667,1.444364,8.673847,158.09822,34.77608,0.11670833,0.5416667,1740.9468,10.790861129760742,106.6313018798828
2004-04-08,Ho Chi Minh,2004-04-08 11:30:00+00:00,29.376083,70.48471,22.971918,34.37244,0.17916667,0.17916667,18.083334,1010.27496,1009.59076,41.166668,0.21595956,1.3438282,6.3084254,152.64507,35.71358,0.13095833,0.5416667,1742.3091,10.790861129760742,106.6313018798828
2004-04-09,Ho Chi Minh,2004-04-09 11:30:00+00:00,28.774002,70.81786,22.617752,32.866497,0.025,0.025,4.9166665,1010.7791,1010.0932,26.4125,0.21744569,1.2418377,10.220664,125.486534,32.934418,0.16000001,0.5416667,1734.1743,10.790861129760742,106.6313018798828
2004-04-10,Ho Chi Minh,2004-04-10 11:30:00+00:00,29.861502,66.933,22.344833,33.79629,0.0,0.0,0.375,1010.22504,1009.5418,15.775001,0.25883904,1.5633875,11.245046,126.68734,33.924,0.14245833,0.5416667,1745.0258,10.790861129760742,106.6313018798828
2004-04-11,Ho Chi Minh,2004-04-11 11:30:00+00:00,29.521917,71.27396,23.476084,34.509842,0.045833334,0.045833334,11.25,1010.29584,1009.6119,31.5625,0.21727042,1.2788918,7.6277122,148.76016,34.75525,0.14970833,0.5416667,1687.1168,10.790861129760742,106.6313018798828
2004-04-12,Ho Chi Minh,2004-04-12 11:30:00+00:00,29.7115,71.42585,23.653168,34.999683,0.033333335,0.033333335,6.875,1008.37085,1007.68854,20.5,0.23212253,1.3041198,7.0399127,159.8061,34.382336,0.16254167,0.5416667,1747.7266,10.790861129760742,106.6313018798828
2004-04-13,Ho Chi Minh,2004-04-13 11:30:00+00:00,29.942749,70.0615,23.565668,34.8606,0.07916667,0.07916667,15.666667,1007.8416,1007.16034,39.912502,0.22662944,1.3657023,8.453332,167.88646,34.35525,0.15395834,0.5416667,1749.0687,10.790861129760742,106.6313018798828
2004-04-14,Ho Chi Minh,2004-04-14 11:30:00+00:00,29.594833,74.00094,24.21775,35.084072,0.14166667,0.14166667,14.166667,1008.37915,1007.6967,49.6375,0.21181013,1.1674212,7.2278137,182.01378,34.153164,0.1745,0.5416667,1750.4043,10.790861129760742,106.6313018798828
2004-04-15,Ho Chi Minh,2004-04-15 11:30:00+00:00,29.824,68.80078,23.113585,34.713863,0.016666668,0.016666668,2.9166667,1009.2917,1008.60895,28.75,0.23716633,1.4287616,7.6839523,153.77647,33.969833,0.158125,0.5416667,1751.7319,10.790861129760742,106.6313018798828
2004-04-16,Ho Chi Minh,2004-04-16 11:30:00+00:00,29.876083,68.153305,23.009417,34.536232,0.041666668,0.041666668,4.875,1009.0959,1008.4134,22.725,0.24277844,1.4544562,8.761855,154.40189,34.8115,0.14125,0.5416667,1753.0514,10.790861129760742,106.6313018798828
2004-04-17,Ho Chi Minh,2004-04-17 11:30:00+00:00,29.84275,71.54195,23.865667,34.94045,0.054166663,0.054166663,4.7083335,1007.7083,1007.0268,20.9375,0.22676732,1.2877777,8.874858,166.98769,35.149,0.15370832,0.5416667,1695.167,10.790861129760742,106.6313018798828
2004-04-18,Ho Chi Minh,2004-04-18 11:30:00+00:00,29.459417,75.40696,24.424002,34.802036,0.041666668,0.041666668,9.5,1008.28754,1007.60474,34.1375,0.21749099,1.0932647,9.18829,152.23747,34.11983,0.16529167,0.5416667,1755.6606,10.790861129760742,106.6313018798828
2004-04-19,Ho Chi Minh,2004-04-19 11:30:00+00:00,29.740667,72.483376,23.930252,34.978634,0.0375,0.0375,13.541667,1010.23334,1009.54987,37.55,0.22571051,1.2602943,8.096872,134.2252,34.249,0.15833333,0.5416667,1756.9489,10.790861129760742,106.6313018798828
2004-04-20,Ho Chi Minh,2004-04-20 11:30:00+00:00,29.559418,68.803444,22.684418,33.685978,0.0,0.0,0.16666667,1010.48334,1009.7993,11.212501,0.24472164,1.4378476,10.727628,126.62498,33.563583,0.14958332,0.5416667,1758.225,10.790861129760742,106.6313018798828
2004-04-21,Ho Chi Minh,2004-04-21 11:30:00+00:00,30.146917,65.42008,22.169836,34.157898,0.0,0.0,0.041666668,1008.64996,1007.9685,6.0875,0.2603909,1.6648606,10.340234,125.20931,35.0865,0.13229166,0.5416667,1759.4877,10.790861129760742,106.6313018798828
2004-04-22,Ho Chi Minh,2004-04-22 11:30:00+00:00,30.501083,68.13441,23.338585,35.18316,0.020833334,0.020833334,6.5,1007.45,1006.7701,13.462501,0.2502914,1.5560776,9.885844,129.18248,35.940666,0.12583333,0.5416667,1760.3861,10.790861129760742,106.6313018798828
2004-04-23,Ho Chi Minh,2004-04-23 11:30:00+00:00,30.088585,70.93007,23.884417,34.955273,0.041666668,0.041666668,13.375,1008.0708,1007.38965,33.425,0.21990974,1.3395644,9.61896,135.48604,35.378166,0.13091667,0.5416667,1760.52,10.790861129760742,106.6313018798828
2004-04-24,Ho Chi Minh,2004-04-24 11:30:00+00:00,29.899,71.69244,23.79275,34.655903,0.020833334,0.020833334,9.416667,1008.79584,1008.1138,42.8875,0.23433352,1.3250165,10.482719,139.20517,35.04067,0.12804167,0.5416667,1760.6709,10.790861129760742,106.6313018798828
2004-04-25,Ho Chi Minh,2004-04-25 11:30:00+00:00,29.699,71.10947,23.4365,34.166092,0.033333335,0.033333335,11.416667,1008.6125,1007.9301,30.950003,0.2310039,1.3239697,11.037807,128.18398,34.31775,0.13429166,0.5416667,1760.8398,10.790861129760742,106.6313018798828
2004-04-26,Ho Chi Minh,2004-04-26 11:30:00+00:00,30.734415,66.021225,22.992752,35.07385,0.004166667,0.004166667,2.625,1008.04584,1007.366,23.487501,0.24926637,1.6652724,10.562744,127.83334,35.532333,0.12870833,0.5416667,1761.0282,10.790861129760742,106.6313018798828
2004-04-27,Ho Chi Minh,2004-04-27 11:30:00+00:00,30.611502,65.364586,22.767752,34.724293,0.0125,0.0125,2.5833333,1007.3833,1006.7037,19.6875,0.27099386,1.7021614,11.546155,123.90382,35.746918,0.123833336,0.5416667,1761.2363,10.790861129760742,106.6313018798828
2004-04-28,Ho Chi Minh,2004-04-28 11:30:00+00:00,30.0615,66.59333,22.617752,34.081455,0.025,0.025,9.166667,1007.77496,1007.09393,31.125,0.2424808,1.5649134,10.693214,127.220055,35.20525,0.12404167,0.5416667,1761.4595,10.790861129760742,106.6313018798828
2004-04-29,Ho Chi Minh,2004-04-29 11:30:00+00:00,30.611502,62.32107,22.16775,34.361546,0.0125,0.0125,2.9583333,1006.4041,1005.7253,33.725002,0.23770879,1.7759625,10.113548,106.336006,35.578167,0.122375004,0.5416667,1761.6968,10.790861129760742,106.6313018798828
2004-04-30,Ho Chi Minh,2004-04-30 11:30:00+00:00,31.138582,62.852734,22.553167,34.981167,0.025,0.025,7.1666665,1005.76666,1005.08936,29.700003,0.27712548,1.8502073,12.489966,121.21764,36.232334,0.12225,0.5416667,1761.9479,10.790861129760742,106.6313018798828
2004-05-01,Ho Chi Minh,2004-05-01 11:30:00+00:00,29.638582,72.005455,23.674002,34.274837,0.14999999,0.14999999,14.375,1006.8875,1006.2061,46.3875,0.21697421,1.2681892,10.161611,136.28613,34.79275,0.13920833,0.5416667,1752.5853,10.790861129760742,106.6313018798828
